Tag.applicationname,Tag.cvsappid,Routes.AddressPrefix,Location
ACTUARIAL DATA REPOSITORY,,AzureDatabricks,centralus
ACTUARIAL DATA REPOSITORY,,AzureFrontDoor.FirstParty,centralus
ACTUARIAL DATA REPOSITORY,,AzureKeyVault,centralus
ACTUARIAL DATA REPOSITORY,,AzureMonitor,centralus
ACTUARIAL DATA REPOSITORY,,AzureResourceManager,centralus
ACTUARIAL DATA REPOSITORY,,AzureSentinel,centralus
ACTUARIAL DATA REPOSITORY,,0.0.0.0/0,eastus2
Admin UI for building and managing a chatbot,,0.0.0.0/0,centralus
Admin UI for building and managing a chatbot,,10.0.0.0/8,centralus
Admin UI for building and managing a chatbot,,157.121.0.0/16,centralus
Admin UI for building and managing a chatbot,,167.69.0.0/16,centralus
Admin UI for building and managing a chatbot,,172.16.0.0/12,centralus
Admin UI for building and managing a chatbot,,198.187.64.0/18,centralus
Admin UI for building and managing a chatbot,,204.99.0.0/17,centralus
Admin UI for building and managing a chatbot,,206.213.0.0/16,centralus
Admin UI for building and managing a chatbot,,ApiManagement,centralus
Admin UI for building and managing a chatbot,,AppService,centralus
Admin UI for building and managing a chatbot,,AzureActiveDirectory,centralus
Admin UI for building and managing a chatbot,,AzureActiveDirectoryDomainServices,centralus
Admin UI for building and managing a chatbot,,AzureBackup,centralus
Admin UI for building and managing a chatbot,,AzureBotService,centralus
Admin UI for building and managing a chatbot,,AzureCloud.centralus,centralus
Admin UI for building and managing a chatbot,,AzureContainerRegistry.centralus,centralus
Admin UI for building and managing a chatbot,,AzureCosmosDB,centralus
Admin UI for building and managing a chatbot,,AzureDatabricks,centralus
Admin UI for building and managing a chatbot,,AzureFrontDoor.FirstParty,centralus
Admin UI for building and managing a chatbot,,AzureKeyVault,centralus
Admin UI for building and managing a chatbot,,AzureMonitor,centralus
Admin UI for building and managing a chatbot,,AzureResourceManager,centralus
Admin UI for building and managing a chatbot,,AzureSentinel,centralus
Advanced Clinical System ADV,,0.0.0.0/0,centralus
Advanced Clinical System ADV,,10.0.0.0/8,centralus
Advanced Clinical System ADV,,157.121.0.0/16,centralus
Advanced Clinical System ADV,,167.69.0.0/16,centralus
Advanced Clinical System ADV,,172.16.0.0/12,centralus
Advanced Clinical System ADV,,198.187.64.0/18,centralus
Advanced Clinical System ADV,,204.99.0.0/17,centralus
Advanced Clinical System ADV,,206.213.0.0/16,centralus
Advanced Clinical System ADV,,ApiManagement,centralus
Advanced Clinical System ADV,,AppService,centralus
Advanced Clinical System ADV,,AzureActiveDirectory,centralus
Advanced Clinical System ADV,,AzureActiveDirectoryDomainServices,centralus
Advanced Clinical System ADV,,AzureBackup,centralus
Advanced Clinical System ADV,,AzureBotService,centralus
Advanced Clinical System ADV,,AzureCloud.centralus,centralus
Advanced Clinical System ADV,,AzureContainerRegistry,centralus
Advanced Clinical System ADV,,AzureContainerRegistry.centralus,centralus
Advanced Clinical System ADV,,AzureCosmosDB,centralus
Advanced Clinical System ADV,,AzureDatabricks,centralus
Advanced Clinical System ADV,,AzureFrontDoor.FirstParty,centralus
Advanced Clinical System ADV,,AzureKeyVault,centralus
Advanced Clinical System ADV,,AzureMonitor,centralus
Advanced Clinical System ADV,,AzureResourceManager,centralus
Advanced Clinical System ADV,,AzureSentinel,centralus
Advanced Clinical System ADV,,0.0.0.0/0,eastus2
Advanced Clinical System ADV,,ApiManagement,eastus2
Advanced Clinical System ADV,,AppService,eastus2
Advanced Clinical System ADV,,AzureActiveDirectory,eastus2
Advanced Clinical System ADV,,AzureActiveDirectoryDomainServices,eastus2
Advanced Clinical System ADV,,AzureBackup,eastus2
Advanced Clinical System ADV,,AzureBotService,eastus2
Advanced Clinical System ADV,,AzureCloud.eastus2,eastus2
Advanced Clinical System ADV,,AzureContainerRegistry,eastus2
Advanced Clinical System ADV,,AzureContainerRegistry.eastus2,eastus2
Advanced Clinical System ADV,,AzureCosmosDB,eastus2
Advanced Clinical System ADV,,AzureDatabricks,eastus2
Advanced Clinical System ADV,,AzureFrontDoor.FirstParty,eastus2
Advanced Clinical System ADV,,AzureKeyVault,eastus2
Advanced Clinical System ADV,,AzureMonitor,eastus2
Advanced Clinical System ADV,,AzureResourceManager,eastus2
Advanced Clinical System ADV,,AzureSentinel,eastus2
AE PCW AIPO,,0.0.0.0/0,eastus2
AE PCW AIPO,,100.96.0.0/24,eastus2
AE PCW AIPO,,100.96.1.0/24,eastus2
AE PCW AIPO,,100.96.2.0/24,eastus2
AE PCW AIPO,,100.96.3.0/24,eastus2
AE PCW AIPO,,100.96.4.0/24,eastus2
AE PCW AIPO,,100.96.5.0/24,eastus2
AE PCW AIPO,,100.96.6.0/24,eastus2
AE PCW AIPO,,ApiManagement,eastus2
AE PCW AIPO,,AppService,eastus2
AE PCW AIPO,,AzureActiveDirectory,eastus2
AE PCW AIPO,,AzureActiveDirectoryDomainServices,eastus2
AE PCW AIPO,,AzureBackup,eastus2
AE PCW AIPO,,AzureBotService,eastus2
AE PCW AIPO,,AzureCloud.eastus2,eastus2
AE PCW AIPO,,AzureContainerRegistry,eastus2
AE PCW AIPO,,AzureContainerRegistry.eastus2,eastus2
AE PCW AIPO,,AzureCosmosDB,eastus2
AE PCW AIPO,,AzureDatabricks,eastus2
AE PCW AIPO,,AzureFrontDoor.FirstParty,eastus2
AE PCW AIPO,,AzureKeyVault,eastus2
AE PCW AIPO,,AzureMonitor,eastus2
AE PCW AIPO,,AzureResourceManager,eastus2
AE PCW AIPO,,AzureSentinel,eastus2
AETINFO,,0.0.0.0/0,eastus2
AETINFO,,10.0.0.0/8,eastus2
AETINFO,,157.121.0.0/16,eastus2
AETINFO,,167.69.0.0/16,eastus2
AETINFO,,172.16.0.0/12,eastus2
AETINFO,,198.187.64.0/18,eastus2
AETINFO,,204.99.0.0/17,eastus2
AETINFO,,206.213.0.0/16,eastus2
AETINFO,,ApiManagement,eastus2
AETINFO,,AppService,eastus2
AETINFO,,AzureActiveDirectory,eastus2
AETINFO,,AzureActiveDirectoryDomainServices,eastus2
AETINFO,,AzureBackup,eastus2
AETINFO,,AzureBotService,eastus2
AETINFO,,AzureCloud.eastus2,eastus2
AETINFO,,AzureContainerRegistry,eastus2
AETINFO,,AzureContainerRegistry.eastus2,eastus2
AETINFO,,AzureCosmosDB,eastus2
AETINFO,,AzureDatabricks,eastus2
AETINFO,,AzureFrontDoor.FirstParty,eastus2
AETINFO,,AzureKeyVault,eastus2
AETINFO,,AzureMonitor,eastus2
AETINFO,,AzureResourceManager,eastus2
AETINFO,,AzureSentinel,eastus2
Aetna Benefits Engine UI,,0.0.0.0/0,centralus
Aetna Benefits Engine UI,,10.0.0.0/8,centralus
Aetna Benefits Engine UI,,157.121.0.0/16,centralus
Aetna Benefits Engine UI,,167.69.0.0/16,centralus
Aetna Benefits Engine UI,,172.16.0.0/12,centralus
Aetna Benefits Engine UI,,198.187.64.0/18,centralus
Aetna Benefits Engine UI,,204.99.0.0/17,centralus
Aetna Benefits Engine UI,,206.213.0.0/16,centralus
Aetna Benefits Engine UI,,ApiManagement,centralus
Aetna Benefits Engine UI,,AppService,centralus
Aetna Benefits Engine UI,,AzureActiveDirectory,centralus
Aetna Benefits Engine UI,,AzureActiveDirectoryDomainServices,centralus
Aetna Benefits Engine UI,,AzureBackup,centralus
Aetna Benefits Engine UI,,AzureBotService,centralus
Aetna Benefits Engine UI,,AzureCloud.centralus,centralus
Aetna Benefits Engine UI,,AzureContainerRegistry,centralus
Aetna Benefits Engine UI,,AzureContainerRegistry.centralus,centralus
Aetna Benefits Engine UI,,AzureCosmosDB,centralus
Aetna Benefits Engine UI,,AzureDatabricks,centralus
Aetna Benefits Engine UI,,AzureFrontDoor.FirstParty,centralus
Aetna Benefits Engine UI,,AzureKeyVault,centralus
Aetna Benefits Engine UI,,AzureMonitor,centralus
Aetna Benefits Engine UI,,AzureResourceManager,centralus
Aetna Benefits Engine UI,,AzureSentinel,centralus
Aetna Call Center Text Analysis,,0.0.0.0/0,centralus
Aetna Call Center Text Analysis,,10.0.0.0/8,centralus
Aetna Call Center Text Analysis,,157.121.0.0/16,centralus
Aetna Call Center Text Analysis,,167.69.0.0/16,centralus
Aetna Call Center Text Analysis,,172.16.0.0/12,centralus
Aetna Call Center Text Analysis,,198.187.64.0/18,centralus
Aetna Call Center Text Analysis,,204.99.0.0/17,centralus
Aetna Call Center Text Analysis,,206.213.0.0/16,centralus
Aetna Call Center Text Analysis,,ApiManagement,centralus
Aetna Call Center Text Analysis,,AppService,centralus
Aetna Call Center Text Analysis,,AzureActiveDirectory,centralus
Aetna Call Center Text Analysis,,AzureActiveDirectoryDomainServices,centralus
Aetna Call Center Text Analysis,,AzureBackup,centralus
Aetna Call Center Text Analysis,,AzureBotService,centralus
Aetna Call Center Text Analysis,,AzureCloud.centralus,centralus
Aetna Call Center Text Analysis,,AzureContainerRegistry.centralus,centralus
Aetna Call Center Text Analysis,,AzureCosmosDB,centralus
Aetna Call Center Text Analysis,,AzureDatabricks,centralus
Aetna Call Center Text Analysis,,AzureFrontDoor.FirstParty,centralus
Aetna Call Center Text Analysis,,AzureKeyVault,centralus
Aetna Call Center Text Analysis,,AzureMonitor,centralus
Aetna Call Center Text Analysis,,AzureResourceManager,centralus
Aetna Call Center Text Analysis,,AzureSentinel,centralus
Aetna Chat Orchestrator,,0.0.0.0/0,centralus
Aetna Chat Orchestrator,,ApiManagement,centralus
Aetna Chat Orchestrator,,AppService,centralus
Aetna Chat Orchestrator,,AzureActiveDirectory,centralus
Aetna Chat Orchestrator,,AzureActiveDirectoryDomainServices,centralus
Aetna Chat Orchestrator,,AzureBackup,centralus
Aetna Chat Orchestrator,,AzureBotService,centralus
Aetna Chat Orchestrator,,AzureCloud.centralus,centralus
Aetna Chat Orchestrator,,AzureContainerRegistry,centralus
Aetna Chat Orchestrator,,AzureContainerRegistry.centralus,centralus
Aetna Chat Orchestrator,,AzureCosmosDB,centralus
Aetna Chat Orchestrator,,AzureDatabricks,centralus
Aetna Chat Orchestrator,,AzureFrontDoor.FirstParty,centralus
Aetna Chat Orchestrator,,AzureKeyVault,centralus
Aetna Chat Orchestrator,,AzureMonitor,centralus
Aetna Chat Orchestrator,,AzureResourceManager,centralus
Aetna Chat Orchestrator,,AzureSentinel,centralus
Aetna Chat Orchestrator,,0.0.0.0/0,eastus2
Aetna Chat Orchestrator,,ApiManagement,eastus2
Aetna Chat Orchestrator,,AppService,eastus2
Aetna Chat Orchestrator,,AzureActiveDirectory,eastus2
Aetna Chat Orchestrator,,AzureActiveDirectoryDomainServices,eastus2
Aetna Chat Orchestrator,,AzureBackup,eastus2
Aetna Chat Orchestrator,,AzureBotService,eastus2
Aetna Chat Orchestrator,,AzureCloud.eastus2,eastus2
Aetna Chat Orchestrator,,AzureContainerRegistry,eastus2
Aetna Chat Orchestrator,,AzureContainerRegistry.eastus2,eastus2
Aetna Chat Orchestrator,,AzureCosmosDB,eastus2
Aetna Chat Orchestrator,,AzureDatabricks,eastus2
Aetna Chat Orchestrator,,AzureFrontDoor.FirstParty,eastus2
Aetna Chat Orchestrator,,AzureKeyVault,eastus2
Aetna Chat Orchestrator,,AzureMonitor,eastus2
Aetna Chat Orchestrator,,AzureResourceManager,eastus2
Aetna Chat Orchestrator,,AzureSentinel,eastus2
Aetna Health Digital,,0.0.0.0/0,centralus
Aetna Health Digital,,10.0.0.0/8,centralus
Aetna Health Digital,,157.121.0.0/16,centralus
Aetna Health Digital,,167.69.0.0/16,centralus
Aetna Health Digital,,172.16.0.0/12,centralus
Aetna Health Digital,,198.187.64.0/18,centralus
Aetna Health Digital,,204.99.0.0/17,centralus
Aetna Health Digital,,206.213.0.0/16,centralus
Aetna Health Digital,,ApiManagement,centralus
Aetna Health Digital,,AppService,centralus
Aetna Health Digital,,AzureActiveDirectory,centralus
Aetna Health Digital,,AzureActiveDirectoryDomainServices,centralus
Aetna Health Digital,,AzureBackup,centralus
Aetna Health Digital,,AzureBotService,centralus
Aetna Health Digital,,AzureCloud.centralus,centralus
Aetna Health Digital,,AzureContainerRegistry,centralus
Aetna Health Digital,,AzureContainerRegistry.centralus,centralus
Aetna Health Digital,,AzureCosmosDB,centralus
Aetna Health Digital,,AzureDatabricks,centralus
Aetna Health Digital,,AzureFrontDoor.FirstParty,centralus
Aetna Health Digital,,AzureKeyVault,centralus
Aetna Health Digital,,AzureMonitor,centralus
Aetna Health Digital,,AzureResourceManager,centralus
Aetna Health Digital,,AzureSentinel,centralus
Aetna Health Web,,0.0.0.0/0,eastus2
Aetna Health Web,,10.0.0.0/8,eastus2
Aetna Health Web,,157.121.0.0/16,eastus2
Aetna Health Web,,167.69.0.0/16,eastus2
Aetna Health Web,,172.16.0.0/12,eastus2
Aetna Health Web,,198.187.64.0/18,eastus2
Aetna Health Web,,204.99.0.0/17,eastus2
Aetna Health Web,,206.213.0.0/16,eastus2
Aetna Health Web,,ApiManagement,eastus2
Aetna Health Web,,AppService,eastus2
Aetna Health Web,,AzureActiveDirectory,eastus2
Aetna Health Web,,AzureActiveDirectoryDomainServices,eastus2
Aetna Health Web,,AzureBackup,eastus2
Aetna Health Web,,AzureBotService,eastus2
Aetna Health Web,,AzureCloud.eastus2,eastus2
Aetna Health Web,,AzureContainerRegistry.eastus2,eastus2
Aetna Health Web,,AzureCosmosDB,eastus2
Aetna Health Web,,AzureDatabricks,eastus2
Aetna Health Web,,AzureFrontDoor.FirstParty,eastus2
Aetna Health Web,,AzureKeyVault,eastus2
Aetna Health Web,,AzureMonitor,eastus2
Aetna Health Web,,AzureResourceManager,eastus2
Aetna Health Web,,AzureSentinel,eastus2
Aetna Insights,,0.0.0.0/0,eastus2
Aetna Insights,,10.0.0.0/8,eastus2
Aetna Insights,,100.96.0.0/24,eastus2
Aetna Insights,,100.96.1.0/24,eastus2
Aetna Insights,,100.96.10.0/24,eastus2
Aetna Insights,,100.96.2.0/24,eastus2
Aetna Insights,,100.96.3.0/24,eastus2
Aetna Insights,,100.96.5.0/24,eastus2
Aetna Insights,,100.96.6.0/24,eastus2
Aetna Insights,,100.96.7.0/24,eastus2
Aetna Insights,,100.96.8.0/24,eastus2
Aetna Insights,,100.96.9.0/24,eastus2
Aetna Insights,,157.121.0.0/16,eastus2
Aetna Insights,,167.69.0.0/16,eastus2
Aetna Insights,,172.16.0.0/12,eastus2
Aetna Insights,,198.187.64.0/18,eastus2
Aetna Insights,,204.99.0.0/17,eastus2
Aetna Insights,,206.213.0.0/16,eastus2
Aetna Insights,,ApiManagement,eastus2
Aetna Insights,,AppService,eastus2
Aetna Insights,,AzureActiveDirectory,eastus2
Aetna Insights,,AzureActiveDirectoryDomainServices,eastus2
Aetna Insights,,AzureBackup,eastus2
Aetna Insights,,AzureBotService,eastus2
Aetna Insights,,AzureCloud.eastus2,eastus2
Aetna Insights,,AzureContainerRegistry,eastus2
Aetna Insights,,AzureContainerRegistry.eastus2,eastus2
Aetna Insights,,AzureCosmosDB,eastus2
Aetna Insights,,AzureDatabricks,eastus2
Aetna Insights,,AzureFrontDoor.FirstParty,eastus2
Aetna Insights,,AzureKeyVault,eastus2
Aetna Insights,,AzureMonitor,eastus2
Aetna Insights,,AzureResourceManager,eastus2
Aetna Insights,,AzureSentinel,eastus2
Aetna International Provider Portal,,0.0.0.0/0,centralus
Aetna International Provider Portal,,ApiManagement,centralus
Aetna International Provider Portal,,AppService,centralus
Aetna International Provider Portal,,AzureActiveDirectory,centralus
Aetna International Provider Portal,,AzureActiveDirectoryDomainServices,centralus
Aetna International Provider Portal,,AzureBackup,centralus
Aetna International Provider Portal,,AzureBotService,centralus
Aetna International Provider Portal,,AzureCloud.centralus,centralus
Aetna International Provider Portal,,AzureContainerRegistry,centralus
Aetna International Provider Portal,,AzureContainerRegistry.centralus,centralus
Aetna International Provider Portal,,AzureCosmosDB,centralus
Aetna International Provider Portal,,AzureDatabricks,centralus
Aetna International Provider Portal,,AzureFrontDoor.FirstParty,centralus
Aetna International Provider Portal,,AzureKeyVault,centralus
Aetna International Provider Portal,,AzureMonitor,centralus
Aetna International Provider Portal,,AzureResourceManager,centralus
Aetna International Provider Portal,,AzureSentinel,centralus
Aetna International Provider Portal,,,eastus2
Aetna International Provider Portal,,0.0.0.0/0,eastus2
Aetna International Provider Portal,,ApiManagement,eastus2
Aetna International Provider Portal,,AppService,eastus2
Aetna International Provider Portal,,AzureActiveDirectory,eastus2
Aetna International Provider Portal,,AzureActiveDirectoryDomainServices,eastus2
Aetna International Provider Portal,,AzureBackup,eastus2
Aetna International Provider Portal,,AzureBotService,eastus2
Aetna International Provider Portal,,AzureCloud.eastus2,eastus2
Aetna International Provider Portal,,AzureContainerRegistry,eastus2
Aetna International Provider Portal,,AzureContainerRegistry.eastus2,eastus2
Aetna International Provider Portal,,AzureCosmosDB,eastus2
Aetna International Provider Portal,,AzureDatabricks,eastus2
Aetna International Provider Portal,,AzureFrontDoor.FirstParty,eastus2
Aetna International Provider Portal,,AzureKeyVault,eastus2
Aetna International Provider Portal,,AzureMonitor,eastus2
Aetna International Provider Portal,,AzureResourceManager,eastus2
Aetna International Provider Portal,,AzureSentinel,eastus2
Aetna Personal Health Solutions,,0.0.0.0/0,eastus2
Aetna Personal Health Solutions,,ApiManagement,eastus2
Aetna Personal Health Solutions,,AppService,eastus2
Aetna Personal Health Solutions,,AzureActiveDirectory,eastus2
Aetna Personal Health Solutions,,AzureActiveDirectoryDomainServices,eastus2
Aetna Personal Health Solutions,,AzureBackup,eastus2
Aetna Personal Health Solutions,,AzureBotService,eastus2
Aetna Personal Health Solutions,,AzureCloud.eastus2,eastus2
Aetna Personal Health Solutions,,AzureContainerRegistry,eastus2
Aetna Personal Health Solutions,,AzureContainerRegistry.eastus2,eastus2
Aetna Personal Health Solutions,,AzureCosmosDB,eastus2
Aetna Personal Health Solutions,,AzureDatabricks,eastus2
Aetna Personal Health Solutions,,AzureFrontDoor.FirstParty,eastus2
Aetna Personal Health Solutions,,AzureKeyVault,eastus2
Aetna Personal Health Solutions,,AzureMonitor,eastus2
Aetna Personal Health Solutions,,AzureResourceManager,eastus2
Aetna Personal Health Solutions,,AzureSentinel,eastus2
Aetna Provider Questionnaire Application,,0.0.0.0/0,eastus2
Aetna Sales Gateway,,0.0.0.0/0,eastus2
Aetna Sales Gateway,,10.0.0.0/8,eastus2
Aetna Sales Gateway,,100.96.0.0/24,eastus2
Aetna Sales Gateway,,100.96.1.0/24,eastus2
Aetna Sales Gateway,,100.96.10.0/24,eastus2
Aetna Sales Gateway,,100.96.11.0/24,eastus2
Aetna Sales Gateway,,100.96.12.0/24,eastus2
Aetna Sales Gateway,,100.96.2.0/24,eastus2
Aetna Sales Gateway,,100.96.3.0/24,eastus2
Aetna Sales Gateway,,100.96.4.0/24,eastus2
Aetna Sales Gateway,,100.96.5.0/24,eastus2
Aetna Sales Gateway,,100.96.6.0/24,eastus2
Aetna Sales Gateway,,100.96.7.0/24,eastus2
Aetna Sales Gateway,,100.96.8.0/24,eastus2
Aetna Sales Gateway,,100.96.9.0/24,eastus2
Aetna Sales Gateway,,157.121.0.0/16,eastus2
Aetna Sales Gateway,,167.69.0.0/16,eastus2
Aetna Sales Gateway,,172.16.0.0/12,eastus2
Aetna Sales Gateway,,198.187.64.0/18,eastus2
Aetna Sales Gateway,,204.99.0.0/17,eastus2
Aetna Sales Gateway,,206.213.0.0/16,eastus2
Aetna Sales Gateway,,ApiManagement,eastus2
Aetna Sales Gateway,,AppService,eastus2
Aetna Sales Gateway,,AzureActiveDirectory,eastus2
Aetna Sales Gateway,,AzureActiveDirectoryDomainServices,eastus2
Aetna Sales Gateway,,AzureBackup,eastus2
Aetna Sales Gateway,,AzureBotService,eastus2
Aetna Sales Gateway,,AzureCloud.eastus2,eastus2
Aetna Sales Gateway,,AzureContainerRegistry,eastus2
Aetna Sales Gateway,,AzureContainerRegistry.eastus2,eastus2
Aetna Sales Gateway,,AzureCosmosDB,eastus2
Aetna Sales Gateway,,AzureDatabricks,eastus2
Aetna Sales Gateway,,AzureFrontDoor.FirstParty,eastus2
Aetna Sales Gateway,,AzureKeyVault,eastus2
Aetna Sales Gateway,,AzureMonitor,eastus2
Aetna Sales Gateway,,AzureResourceManager,eastus2
Aetna Sales Gateway,,AzureSentinel,eastus2
AFA Reporting repository (AFARR),,0.0.0.0/0,eastus2
Affiliate Engineering Team,,0.0.0.0/0,eastus2
Affiliate Engineering Team,,10.43.248.168/29,eastus2
Affiliate Engineering Team,,172.18.0.0/16,eastus2
Affiliate Engineering Team,,192.168.241.0/24,eastus2
Affiliate Engineering Team,,192.168.242.0/24,eastus2
AFP - UI Application,,0.0.0.0/0,centralus
AFP - UI Application,,100.96.1.0/24,centralus
AFP - UI Application,,100.96.10.0/24,centralus
AFP - UI Application,,100.96.12.0/24,centralus
AFP - UI Application,,100.96.13.0/24,centralus
AFP - UI Application,,100.96.14.0/24,centralus
